user,machine,session_start,session_end,log_file
dd09e3bbb725a97c2007,cheyenne,2019-09-26 14:36:46,2019-09-26 16:37:37,6c1866f440b8d607601d
dd09e3bbb725a97c2007,casper,2019-10-15 16:14:36,2019-10-15 17:05:16,42bd48af4627e6e20ef6
dd09e3bbb725a97c2007,cheyenne,2019-08-30 13:35:23,2019-08-30 13:47:44,1da77393df3e43f242ca
dd09e3bbb725a97c2007,casper,2019-10-15 17:15:09,2019-10-15 17:19:01,95e032c1cfb7d8080885
dd09e3bbb725a97c2007,cheyenne,2019-10-09 15:42:23,2019-10-09 17:42:31,f2ddb6f842384e503366
dd09e3bbb725a97c2007,cheyenne,2019-09-06 13:32:19,2019-09-06 13:32:43,ad395cf4f14913f4a18f
dd09e3bbb725a97c2007,cheyenne,2019-09-03 12:40:21,2019-09-03 14:06:33,f4d6441d314ebd74aa7c
dd09e3bbb725a97c2007,cheyenne,2019-09-30 13:54:31,2019-09-30 14:40:52,f464dd4fada1b2278f84
dd09e3bbb725a97c2007,cheyenne,2019-10-02 17:51:10,2019-10-02 19:51:31,31ad4cf6e8eb66ba74d6
dd09e3bbb725a97c2007,casper,2019-10-17 17:43:01,2019-10-17 18:17:49,b9d146858389edad2c2e
dd09e3bbb725a97c2007,casper,2019-09-30 20:14:38,2019-09-30 20:14:43,bc0d1b534e3c34e8753a
dd09e3bbb725a97c2007,cheyenne,2019-10-10 11:14:12,2019-10-10 13:14:50,7f2db93c87a2adcf61ee
dd09e3bbb725a97c2007,cheyenne,2019-09-03 14:38:50,2019-09-03 16:39:04,659510ebb08a4b899621
dd09e3bbb725a97c2007,cheyenne,2019-09-13 17:11:24,2019-09-13 19:11:26,3eeff8d7aa52dae069dc
dd09e3bbb725a97c2007,cheyenne,2019-10-09 13:41:29,2019-10-09 15:41:29,15c3d15e60af88938b15
dd09e3bbb725a97c2007,cheyenne,2019-09-26 12:35:15,2019-09-26 14:35:53,93aea7d0ba177db7ab61
dd09e3bbb725a97c2007,cheyenne,2019-09-19 12:31:42,2019-09-19 12:31:50,655679931febaa015b58
dd09e3bbb725a97c2007,cheyenne,2019-10-03 10:54:45,2019-10-03 10:54:46,7d584a0290295a25e954
dd09e3bbb725a97c2007,cheyenne,2019-09-12 15:08:28,2019-09-12 17:08:38,c2b8205bb7c7a2cb8e29
dd09e3bbb725a97c2007,cheyenne,2019-09-30 12:59:40,2019-09-30 14:38:24,b9ea79db0fcccc9517f0
dd09e3bbb725a97c2007,cheyenne,2019-10-07 17:42:10,2019-10-07 19:42:21,cde891c1d61cfa9b93cf
dd09e3bbb725a97c2007,cheyenne,2019-09-03 11:51:48,2019-09-03 12:22:09,cfb331337c73c5988d6d
25b5851ab8fb4510b7b0,casper,2019-10-18 09:54:18,2019-10-18 11:48:57,1c359358416291d47bcb
25b5851ab8fb4510b7b0,cheyenne,2019-10-17 21:03:03,2019-10-17 23:03:40,2346351c45bd4ab77dd6
25b5851ab8fb4510b7b0,cheyenne,2019-10-18 15:05:51,2019-10-18 17:00:01,4d91473ac7ac1f97cfcf
25b5851ab8fb4510b7b0,cheyenne,2019-10-17 11:05:11,2019-10-17 16:50:58,69b2f2dca9ffbc75bec7
25b5851ab8fb4510b7b0,cheyenne,2019-10-16 15:29:43,2019-10-16 17:30:26,c2b275b283515d14fe40
25b5851ab8fb4510b7b0,cheyenne,2019-10-16 14:54:48,2019-10-16 15:25:45,bf6679f27100439d2f04
25b5851ab8fb4510b7b0,cheyenne,2019-10-16 17:30:50,2019-10-16 18:00:00,02fabcd067bc93779926
25b5851ab8fb4510b7b0,cheyenne,2019-10-17 09:03:41,2019-10-17 11:04:37,43e74fa959f65bb5aac6
a9e7bcc756d767f4ff38,cheyenne,2019-10-08 07:28:26,2019-10-08 09:28:41,621911720df8afc52282
a9e7bcc756d767f4ff38,cheyenne,2019-10-18 10:04:19,2019-10-18 11:18:59,284f2f5f54d009aaf2e1
a9e7bcc756d767f4ff38,cheyenne,2019-10-08 18:21:57,2019-10-08 20:22:15,e396e6d77bd6dba70b2d
a9e7bcc756d767f4ff38,cheyenne,2019-09-17 13:34:58,2019-09-17 15:35:00,7940272834a580cca68c
a9e7bcc756d767f4ff38,cheyenne,2019-10-17 13:48:41,2019-10-17 14:37:38,d41612b4b3bafdd118e8
a9e7bcc756d767f4ff38,cheyenne,2019-09-23 09:38:12,2019-09-23 11:38:33,04defc7a94367f119e22
a9e7bcc756d767f4ff38,cheyenne,2019-09-23 11:43:43,2019-09-23 13:43:50,f5922d51f1e646c17ebd
a9e7bcc756d767f4ff38,cheyenne,2019-10-08 11:29:47,2019-10-08 13:30:04,92e3b8a3cf30f8300553
a9e7bcc756d767f4ff38,cheyenne,2019-10-18 08:46:41,2019-10-18 09:52:34,457f8db0377d2597e85e
a9e7bcc756d767f4ff38,cheyenne,2019-10-14 16:37:58,2019-10-14 18:38:02,da87431f292b59fea566
a9e7bcc756d767f4ff38,cheyenne,2019-10-10 11:11:42,2019-10-10 13:12:03,74321efd7d04ab27cfc4
a9e7bcc756d767f4ff38,cheyenne,2019-09-23 16:24:33,2019-09-23 16:48:12,e1f1f5cb3e13901d3e71
a9e7bcc756d767f4ff38,cheyenne,2019-09-26 09:53:10,2019-09-26 14:11:03,6181f842e85748cb3dcd
a9e7bcc756d767f4ff38,cheyenne,2019-09-22 19:42:23,2019-09-22 20:21:16,9a261c1224f39d1a6d1f
a9e7bcc756d767f4ff38,cheyenne,2019-09-23 13:57:20,2019-09-23 13:57:51,aa1310b7c0a75dcd51de
a9e7bcc756d767f4ff38,cheyenne,2019-10-07 08:21:11,2019-10-07 10:21:17,e0922d822829d3441a4a
a9e7bcc756d767f4ff38,cheyenne,2019-09-20 13:16:09,2019-09-20 13:16:13,bec2a8af4f2c112b0f0b
a9e7bcc756d767f4ff38,cheyenne,2019-10-07 11:18:29,2019-10-07 13:18:47,ecb20d63ce95e214381a
a9e7bcc756d767f4ff38,cheyenne,2019-10-08 16:16:59,2019-10-08 18:17:29,fc7b518df23bbc7d720d
a9e7bcc756d767f4ff38,cheyenne,2019-10-07 16:25:03,2019-10-07 17:30:36,e999b58b571ddbc55799
a9e7bcc756d767f4ff38,cheyenne,2019-10-18 09:53:01,2019-10-18 10:03:31,79f73fbe9fa921019dbe
a9e7bcc756d767f4ff38,cheyenne,2019-10-16 13:42:19,2019-10-16 15:42:29,56f8ae14ca8cbcb8ac34
a9e7bcc756d767f4ff38,cheyenne,2019-09-20 09:01:15,2019-09-20 11:01:23,e485edca2319098ab423
a9e7bcc756d767f4ff38,cheyenne,2019-10-11 14:28:15,2019-10-11 16:28:18,284fa51a1464fd7c8963
a9e7bcc756d767f4ff38,cheyenne,2019-09-22 13:42:55,2019-09-22 15:43:01,b3a5fd134a653dd7efbf
a9e7bcc756d767f4ff38,cheyenne,2019-09-23 13:58:58,2019-09-23 15:23:14,e2fc328b7522d43cb927
a9e7bcc756d767f4ff38,cheyenne,2019-10-15 13:17:59,2019-10-15 15:19:26,65342f3632a852ece7bf
a9e7bcc756d767f4ff38,cheyenne,2019-09-19 14:03:12,2019-09-19 16:03:17,d32e2a05d736341bc4ef
a9e7bcc756d767f4ff38,cheyenne,2019-09-20 15:18:55,2019-09-20 15:39:18,df13b1f69dc99587478f
a9e7bcc756d767f4ff38,cheyenne,2019-10-16 13:14:51,2019-10-16 13:31:57,4b5825491f10f052854b
a9e7bcc756d767f4ff38,cheyenne,2019-09-19 16:03:54,2019-09-19 18:05:49,3e1de49143e24caf8b72
a9e7bcc756d767f4ff38,cheyenne,2019-10-03 11:19:15,2019-10-03 12:32:09,40bf20b28eb2e1f40a5d
a9e7bcc756d767f4ff38,cheyenne,2019-10-07 15:35:50,2019-10-07 16:19:04,df9d06b262966c4ed7a4
a9e7bcc756d767f4ff38,cheyenne,2019-10-08 09:29:15,2019-10-08 11:29:17,01e21828d84c07f71b93
a9e7bcc756d767f4ff38,cheyenne,2019-10-08 20:24:14,2019-10-08 22:25:19,5203d5437ce90d1198e2
a9e7bcc756d767f4ff38,cheyenne,2019-10-07 17:45:57,2019-10-07 19:46:16,574f52a4679f1da6bb9b
a9e7bcc756d767f4ff38,cheyenne,2019-10-03 09:18:26,2019-10-03 11:18:43,7d690d3ecd628b105816
a9e7bcc756d767f4ff38,cheyenne,2019-09-20 11:04:23,2019-09-20 13:05:34,d3dec3ab83b66dea8f48
a9e7bcc756d767f4ff38,cheyenne,2019-09-22 15:43:24,2019-09-22 17:44:01,7613a249ff5266c60884
a9e7bcc756d767f4ff38,cheyenne,2019-10-09 10:41:30,2019-10-09 12:41:41,f74e05a9496b8f961ea6
a9e7bcc756d767f4ff38,cheyenne,2019-09-20 13:18:29,2019-09-20 15:18:28,4049b5f11c1350090b7c
a9e7bcc756d767f4ff38,cheyenne,2019-10-14 19:38:00,2019-10-14 21:38:01,6ca7f028c1d143eff391
a9e7bcc756d767f4ff38,cheyenne,2019-09-25 16:15:02,2019-09-25 18:15:18,a43b59e52514725cd7c4
a9e7bcc756d767f4ff38,cheyenne,2019-10-17 08:24:59,2019-10-17 10:25:02,3bd94c7c286ad8533402
a9e7bcc756d767f4ff38,cheyenne,2019-09-25 07:43:46,2019-09-25 09:43:49,250c1c7e29f955f0aa6e
a9e7bcc756d767f4ff38,cheyenne,2019-09-17 10:25:15,2019-09-17 12:25:37,5862af8a0c0b59de4218
a9e7bcc756d767f4ff38,cheyenne,2019-10-16 11:14:19,2019-10-16 11:27:44,14a97aef8d2f303534d4
a9e7bcc756d767f4ff38,cheyenne,2019-10-16 07:30:54,2019-10-16 09:03:58,40f41b8b5ad9a593b82b
a9e7bcc756d767f4ff38,cheyenne,2019-10-17 10:25:43,2019-10-17 12:28:04,f1f86413eeecb997b3b6
a9e7bcc756d767f4ff38,cheyenne,2019-10-08 14:02:24,2019-10-08 16:02:40,c0bdb1c77bbe6ab92e2c
a9e7bcc756d767f4ff38,cheyenne,2019-10-15 06:57:27,2019-10-15 08:57:30,99521a9d61f88a7ad510
a9e7bcc756d767f4ff38,cheyenne,2019-09-25 09:44:15,2019-09-25 11:44:19,5c0461083dc19cbef8a1
a9e7bcc756d767f4ff38,cheyenne,2019-10-10 14:31:46,2019-10-10 15:13:52,70deca07a75bec1ba7f2
a9e7bcc756d767f4ff38,cheyenne,2019-09-23 13:44:54,2019-09-23 13:45:02,37aa15ae2e9002a4d974
a9e7bcc756d767f4ff38,cheyenne,2019-09-23 13:47:59,2019-09-23 13:51:39,333435cbaf08f42f7eab
a9e7bcc756d767f4ff38,cheyenne,2019-09-23 09:33:26,2019-09-23 09:34:38,af72a76b29be00e449fe
a9e7bcc756d767f4ff38,cheyenne,2019-10-15 15:36:23,2019-10-15 17:37:02,ca80fd94992bb3992732
a9e7bcc756d767f4ff38,cheyenne,2019-09-22 20:22:03,2019-09-22 21:28:16,ebeff2f630cf0b5b6f80
a9e7bcc756d767f4ff38,cheyenne,2019-10-16 15:42:54,2019-10-16 17:42:56,dbbf8e85c687fe1b2aaa
a9e7bcc756d767f4ff38,cheyenne,2019-10-15 10:41:31,2019-10-15 12:42:30,32bb8ce11e9e2dc30380
a9e7bcc756d767f4ff38,cheyenne,2019-10-10 21:46:56,2019-10-10 23:47:11,257ca006fc3b2314c5b3
a9e7bcc756d767f4ff38,cheyenne,2019-09-25 12:21:07,2019-09-25 14:21:17,f8e450f6bef82af87d7a
a9e7bcc756d767f4ff38,cheyenne,2019-09-26 08:01:02,2019-09-26 09:36:21,2fddc73f59f538207174
a9e7bcc756d767f4ff38,cheyenne,2019-09-26 08:04:42,2019-09-26 08:06:19,f6bf19c7b54892adc6f7
a9e7bcc756d767f4ff38,cheyenne,2019-09-22 19:37:35,2019-09-22 19:40:02,249c1ce7e06605316896
a9e7bcc756d767f4ff38,cheyenne,2019-10-09 12:42:10,2019-10-09 14:42:38,ed64c472d5fa5ee29271
010ca253f5c533929d20,cheyenne,2019-10-16 10:19:56,2019-10-16 11:32:52,a76fc0dafa49174b6575
010ca253f5c533929d20,casper,2019-10-16 19:16:58,2019-10-16 20:56:45,dfcdc8ececcd07ea3cb7
010ca253f5c533929d20,casper,2019-10-16 17:11:57,2019-10-16 19:03:28,fd39576ae6b30628d425
010ca253f5c533929d20,casper,2019-10-17 11:37:50,2019-10-17 11:49:19,5a5a9fb9ee2e70ecc2da
010ca253f5c533929d20,cheyenne,2019-10-16 13:42:31,2019-10-16 13:42:41,a2f7f0094df52af31354
010ca253f5c533929d20,casper,2019-10-16 14:58:42,2019-10-16 15:03:58,1955121376554b14e6e9
010ca253f5c533929d20,cheyenne,2019-10-18 09:53:08,2019-10-18 09:53:12,d06fa181ab66682ea7ad
010ca253f5c533929d20,cheyenne,2019-10-16 11:42:56,2019-10-16 13:38:25,68f5a6d9b428a5eb0c0b
010ca253f5c533929d20,cheyenne,2019-10-17 11:54:53,2019-10-17 13:55:04,82dbc754bcf3beb6eabe
010ca253f5c533929d20,cheyenne,2019-10-18 11:43:40,2019-10-18 12:16:36,ee4ecba2ec3c537d7f1b
010ca253f5c533929d20,cheyenne,2019-10-18 12:20:00,2019-10-18 13:29:34,e6f8b55fcb7436ace57d
010ca253f5c533929d20,casper,2019-10-17 09:36:32,2019-10-17 11:34:14,30e3a906a9add35b08b4
010ca253f5c533929d20,cheyenne,2019-10-18 13:33:31,2019-10-18 13:33:31,2bd1de277fcff31de9db
010ca253f5c533929d20,casper,2019-10-16 15:10:58,2019-10-16 17:10:53,70d50225e78a6e453d0e
010ca253f5c533929d20,cheyenne,2019-10-16 13:43:12,2019-10-16 14:56:57,b85274bb6858e1622feb
eb2ccde8258c42796713,casper,2019-09-20 09:33:02,2019-09-20 10:02:37,f55f42930d7cb0242b17
eb2ccde8258c42796713,casper,2019-10-18 16:28:53,2019-10-18 17:26:14,0173c164d24ea4b9e7cd
eb2ccde8258c42796713,cheyenne,2019-09-18 08:57:21,2019-09-18 14:09:39,cdeca84f0ad3b1d83600
eb2ccde8258c42796713,cheyenne,2019-09-19 16:04:43,2019-09-19 18:05:36,29e7e392fa06463f8d03
eb2ccde8258c42796713,casper,2019-09-18 14:10:21,2019-09-18 15:03:12,aa72fc6695bb5ad30043
eb2ccde8258c42796713,casper,2019-10-17 08:41:38,2019-10-17 09:29:02,06db28150b077d1952e0
eb2ccde8258c42796713,casper,2019-10-18 09:20:16,2019-10-18 14:11:43,cc5606fc95be9b0614e5
eb2ccde8258c42796713,casper,2019-10-16 12:06:57,2019-10-16 17:54:23,145f39a0f3f40aaa0591
eb2ccde8258c42796713,casper,2019-10-16 21:02:21,2019-10-16 22:47:29,3af47df09019109185c2
eb2ccde8258c42796713,cheyenne,2019-09-20 13:33:46,2019-09-20 15:33:46,8ddcd6a6331ca2def902
eb2ccde8258c42796713,cheyenne,2019-09-20 08:58:38,2019-09-20 10:59:11,a6eb957742860f9f52d9
eb2ccde8258c42796713,casper,2019-10-17 17:07:31,2019-10-17 19:01:18,e2142678c1813854d6b5
eb2ccde8258c42796713,casper,2019-10-16 16:57:36,2019-10-16 17:53:51,60a54fa720c5d4b662ae
eb2ccde8258c42796713,casper,2019-10-17 09:29:56,2019-10-17 17:06:15,f47750d5544e9ede6619
eb2ccde8258c42796713,cheyenne,2019-09-16 21:36:47,2019-09-16 21:36:53,2c15b784240a8b441772
60dffacb47f8228ada54,cheyenne,2019-09-18 10:40:53,2019-09-18 12:41:50,343acd357dbd9068c7ab
60dffacb47f8228ada54,cheyenne,2019-10-16 13:20:09,2019-10-16 13:22:13,378b040c8d95bcc5c23c
60dffacb47f8228ada54,cheyenne,2019-09-18 08:31:40,2019-09-18 10:31:49,8ae765c11efd846ae947
498939523824fa1f51bd,cheyenne,2019-09-30 13:57:15,2019-09-30 14:40:19,3ee763786f748fc31f1e
498939523824fa1f51bd,cheyenne,2019-09-30 15:55:22,2019-09-30 16:19:53,53b727c48d1afba1d4a2
498939523824fa1f51bd,cheyenne,2019-09-30 16:21:18,2019-09-30 18:21:35,f8f6e2344bcfae354c40
498939523824fa1f51bd,cheyenne,2019-09-03 14:21:27,2019-09-03 14:37:33,d22cc2e78b74ed040ac7
498939523824fa1f51bd,cheyenne,2019-10-03 08:19:40,2019-10-03 10:19:45,25a971a332c5dc915e0f
498939523824fa1f51bd,cheyenne,2019-08-29 11:33:34,2019-08-29 11:43:43,055df23d4b81cf873b45
498939523824fa1f51bd,cheyenne,2019-09-12 15:06:20,2019-09-12 17:06:37,20c2e63d3f993b411c00
498939523824fa1f51bd,cheyenne,2019-08-29 15:46:24,2019-08-29 16:10:38,a2a61b3f276c5cbe0e36
498939523824fa1f51bd,cheyenne,2019-09-30 13:24:45,2019-09-30 14:40:23,b02ab2497bb4dd1f317f
498939523824fa1f51bd,cheyenne,2019-09-30 09:04:05,2019-09-30 11:04:25,2dc823a8f5f3848236f2
498939523824fa1f51bd,cheyenne,2019-09-20 13:41:51,2019-09-20 15:42:12,fabad3ab8d739da06d63
498939523824fa1f51bd,casper,2019-10-01 10:06:14,2019-10-01 10:59:24,05b19bbf895f675cc3f3
498939523824fa1f51bd,cheyenne,2019-09-04 09:24:07,2019-09-04 10:14:28,cdf0e7994146ba05528d
498939523824fa1f51bd,cheyenne,2019-08-23 12:00:59,2019-08-23 14:01:03,9b212ced36439aa1e8a7
498939523824fa1f51bd,cheyenne,2019-09-03 09:52:50,2019-09-03 09:59:18,552f08a4a35fc5a2f1c3
498939523824fa1f51bd,cheyenne,2019-09-19 11:53:19,2019-09-19 11:53:31,8db59337d04908e3c8d9
498939523824fa1f51bd,cheyenne,2019-09-03 13:12:02,2019-09-03 14:13:50,686fbc3c1630e456c38a
498939523824fa1f51bd,cheyenne,2019-08-27 13:04:33,2019-08-27 15:04:41,5b703bb8c131754d95aa
498939523824fa1f51bd,cheyenne,2019-09-20 13:03:33,2019-09-20 13:17:04,6d20c2011321912c974b
498939523824fa1f51bd,cheyenne,2019-09-26 15:20:07,2019-09-26 16:20:51,e803bf398b8b9a7470ec
498939523824fa1f51bd,cheyenne,2019-10-01 09:55:21,2019-10-01 09:55:22,ec4228ceaf4dd0676d9f
498939523824fa1f51bd,cheyenne,2019-08-26 12:21:51,2019-08-26 14:23:10,dc144f7aabacd388c574
498939523824fa1f51bd,cheyenne,2019-08-30 15:51:02,2019-08-30 17:26:17,dd454fda41984ea1bc88
498939523824fa1f51bd,cheyenne,2019-08-30 08:57:51,2019-08-30 10:58:14,9a15d0280be47e37834d
498939523824fa1f51bd,cheyenne,2019-08-29 13:11:38,2019-08-29 14:11:52,2457a832a7997e210634
498939523824fa1f51bd,cheyenne,2019-09-19 11:54:23,2019-09-19 12:03:40,5fb3f21cdc86b1e673fa
498939523824fa1f51bd,cheyenne,2019-09-17 09:56:24,2019-09-17 11:57:47,0c4e5125c2f24c8a757b
498939523824fa1f51bd,casper,2019-10-02 14:11:51,2019-10-02 14:25:52,93d04d546866fa078dee
498939523824fa1f51bd,casper,2019-10-03 13:34:52,2019-10-03 15:26:30,a70b82528ec23c279f84
498939523824fa1f51bd,cheyenne,2019-08-26 15:23:11,2019-08-26 15:33:23,4e9f18dadf3efc005101
498939523824fa1f51bd,cheyenne,2019-08-26 09:41:18,2019-08-26 10:57:48,80101856955fcda1c784
498939523824fa1f51bd,cheyenne,2019-08-30 08:57:17,2019-08-30 08:57:31,2c27e1bfc591091ed8d8
498939523824fa1f51bd,cheyenne,2019-08-29 17:24:53,2019-08-29 19:24:56,afe64f72fa3e66c745e3
498939523824fa1f51bd,cheyenne,2019-10-17 15:49:35,2019-10-17 15:55:42,de9732a2a017907426d8
498939523824fa1f51bd,cheyenne,2019-08-27 09:35:19,2019-08-27 10:46:39,8c14fbc5905e7fa946cd
498939523824fa1f51bd,cheyenne,2019-09-27 09:23:54,2019-09-27 11:24:08,b36c80b040c0c56c383b
498939523824fa1f51bd,cheyenne,2019-09-27 11:37:50,2019-09-27 13:38:08,1c46f245bee9a4d1cb35
498939523824fa1f51bd,cheyenne,2019-08-29 16:47:33,2019-08-29 17:21:44,8d36b4b20e7cf948a193
498939523824fa1f51bd,cheyenne,2019-08-29 14:22:49,2019-08-29 14:45:06,f1d2b931512238310bc6
498939523824fa1f51bd,cheyenne,2019-08-30 14:50:18,2019-08-30 15:21:49,4a7c5b35e132ccd15d13
498939523824fa1f51bd,cheyenne,2019-09-24 13:18:00,2019-09-24 15:18:03,e969ba5f005699316645
498939523824fa1f51bd,cheyenne,2019-09-20 10:33:00,2019-09-20 12:33:47,050d162e9b3205967ece
498939523824fa1f51bd,cheyenne,2019-09-18 13:04:22,2019-09-18 14:26:42,fe0f55aafa9fb2ab5f9c
498939523824fa1f51bd,cheyenne,2019-09-13 09:07:43,2019-09-13 10:38:30,8cfc27fe2c66b6b8cd99
498939523824fa1f51bd,cheyenne,2019-09-19 09:50:45,2019-09-19 11:51:27,6b5a588971a24d83af9b
498939523824fa1f51bd,cheyenne,2019-08-29 12:00:18,2019-08-29 12:08:25,fc64f1f3870c5d4f71fd
498939523824fa1f51bd,cheyenne,2019-09-19 13:01:33,2019-09-19 15:02:32,0439199e61c7a26b520e
498939523824fa1f51bd,cheyenne,2019-08-27 15:28:27,2019-08-27 15:55:50,916463549d19670e85a7
498939523824fa1f51bd,cheyenne,2019-08-26 11:46:18,2019-08-26 11:56:30,a36d03c60cd96471d0c5
498939523824fa1f51bd,cheyenne,2019-09-13 10:39:14,2019-09-13 12:39:24,db1ee0263d978a44520d
498939523824fa1f51bd,cheyenne,2019-09-03 11:40:56,2019-09-03 12:29:38,6f7718fc3dc25a774590
498939523824fa1f51bd,cheyenne,2019-08-23 14:10:53,2019-08-23 15:00:08,ab0b5543b67e33749d9d
498939523824fa1f51bd,cheyenne,2019-09-05 10:04:51,2019-09-05 11:06:38,71fc9041e7a1870bc92f
498939523824fa1f51bd,cheyenne,2019-09-04 14:02:42,2019-09-04 16:02:46,40032c5ddb71a0bcab45
498939523824fa1f51bd,cheyenne,2019-09-04 10:14:59,2019-09-04 12:15:10,9bfcfc83de214b0d4fdd
498939523824fa1f51bd,cheyenne,2019-09-30 11:04:50,2019-09-30 13:04:48,b4f4752ce302f91cf943
498939523824fa1f51bd,cheyenne,2019-09-23 15:38:53,2019-09-23 16:31:54,70e6976ae3655767c016
498939523824fa1f51bd,cheyenne,2019-09-03 15:18:46,2019-09-03 17:18:55,c81e0d9811ee1243e764
498939523824fa1f51bd,casper,2019-10-03 10:33:00,2019-10-03 12:08:59,663406312c752141d11d
498939523824fa1f51bd,cheyenne,2019-08-23 16:25:55,2019-08-23 16:28:00,daf2b6c9d8c621fd2345
498939523824fa1f51bd,cheyenne,2019-08-23 15:47:18,2019-08-23 16:17:24,9e10a96fa0b56d991bc0
498939523824fa1f51bd,cheyenne,2019-09-13 07:27:28,2019-09-13 07:38:18,c3c6857ecdd5fd89ad81
498939523824fa1f51bd,cheyenne,2019-09-24 08:35:45,2019-09-24 10:06:58,b415fa7b4df25259c5b4
3cc0dd522d445ba3971f,casper,2019-09-18 15:24:04,2019-09-18 16:04:24,320ec78020641c3bc304
3cc0dd522d445ba3971f,casper,2019-09-28 17:32:48,2019-09-28 17:48:11,f5cb04c5b8dea40d07fe
3cc0dd522d445ba3971f,casper,2019-10-01 12:32:07,2019-10-01 16:22:35,ca19fa9a2b273312eed9
3cc0dd522d445ba3971f,casper,2019-09-18 20:06:47,2019-09-18 21:19:26,928ffbc6aa9612998ad0
3cc0dd522d445ba3971f,casper,2019-10-11 15:14:51,2019-10-11 15:15:12,696d9c9d5158bf34f6ff
3cc0dd522d445ba3971f,casper,2019-09-19 10:56:30,2019-09-19 12:20:18,ac5d973751680a272384
3cc0dd522d445ba3971f,cheyenne,2019-10-03 09:27:19,2019-10-03 12:32:02,3d79aba3b257dbaf939f
3cc0dd522d445ba3971f,casper,2019-10-01 09:16:16,2019-10-01 09:16:47,0d988e6d7c4aa4f2a572
3cc0dd522d445ba3971f,casper,2019-10-04 10:53:37,2019-10-04 14:32:07,02890560ac4a205b7706
3cc0dd522d445ba3971f,cheyenne,2019-09-30 15:23:58,2019-09-30 15:27:11,2e2b8f97757d98a4c4b6
3cc0dd522d445ba3971f,casper,2019-09-30 08:53:00,2019-09-30 13:56:33,f6d07a3703825d4d6578
3cc0dd522d445ba3971f,cheyenne,2019-09-27 16:57:29,2019-09-27 18:57:47,92117bbdf21c8b38e27b
3cc0dd522d445ba3971f,casper,2019-10-07 23:35:31,2019-10-08 00:35:53,fc0fca0fbb38f09986a1
3cc0dd522d445ba3971f,casper,2019-10-12 13:58:40,2019-10-12 14:34:32,bc4043ffd034658df8c6
3cc0dd522d445ba3971f,casper,2019-10-15 18:12:32,2019-10-15 19:30:03,b48d8fef247f07ea40df
3cc0dd522d445ba3971f,casper,2019-09-24 09:12:10,2019-09-24 10:17:20,ec51b6c0cf6ba2d7143c
3cc0dd522d445ba3971f,cheyenne,2019-10-02 13:06:43,2019-10-02 17:07:01,18ff6cf9fc854ffdd497
3cc0dd522d445ba3971f,casper,2019-09-22 17:08:48,2019-09-22 18:12:57,0e8641a29f35f9fd6a2c
3cc0dd522d445ba3971f,casper,2019-10-13 16:16:29,2019-10-13 16:52:36,9b993810025c41ddd677
3cc0dd522d445ba3971f,casper,2019-09-19 15:44:50,2019-09-19 17:39:51,6b7bf5bf0c051f904f86
3cc0dd522d445ba3971f,casper,2019-10-12 09:56:56,2019-10-12 13:36:24,bbdff057e599df5cd714
3cc0dd522d445ba3971f,cheyenne,2019-09-27 14:29:35,2019-09-27 14:56:25,44a8a884f900b540749e
3cc0dd522d445ba3971f,cheyenne,2019-09-27 14:56:58,2019-09-27 16:57:00,be5b5d08cb8fb6ff17a7
3cc0dd522d445ba3971f,casper,2019-09-24 12:29:37,2019-09-24 13:19:56,6f90ecbb0c3d2e935a8e
3cc0dd522d445ba3971f,casper,2019-09-18 10:16:22,2019-09-18 11:00:46,9f0105058069f4d94bfc
3cc0dd522d445ba3971f,casper,2019-09-19 08:32:54,2019-09-19 10:08:14,a2468776c3eff5cc910c
3cc0dd522d445ba3971f,casper,2019-09-20 11:57:53,2019-09-20 12:28:33,0938595354aae94eebed
3cc0dd522d445ba3971f,cheyenne,2019-09-28 16:49:26,2019-09-28 17:17:44,ec574094ffe3adc85871
3cc0dd522d445ba3971f,casper,2019-10-11 15:17:35,2019-10-11 17:34:57,6eb4beb2a844ce9a644c
3cc0dd522d445ba3971f,casper,2019-09-20 13:33:12,2019-09-20 13:38:41,89b9cad8db1e3887a8ea
3cc0dd522d445ba3971f,cheyenne,2019-10-01 10:10:32,2019-10-01 12:11:24,b69dc1dde4c2df007ac2
3cc0dd522d445ba3971f,casper,2019-09-27 10:14:33,2019-09-27 11:53:40,cf573f004645d97d9290
3cc0dd522d445ba3971f,casper,2019-09-18 13:07:06,2019-09-18 15:02:33,31c9de405b5ec6eee338
3cc0dd522d445ba3971f,casper,2019-09-29 13:18:27,2019-09-29 14:19:20,297db58c6500ca07f917
3cc0dd522d445ba3971f,cheyenne,2019-09-28 15:48:56,2019-09-28 16:36:09,01b53c09603bda93e088
3cc0dd522d445ba3971f,casper,2019-10-11 10:24:04,2019-10-11 15:05:12,247885e0051fce1bb405
3cc0dd522d445ba3971f,cheyenne,2019-09-27 12:27:41,2019-09-27 14:29:02,33b8c682aa16d19f6787
3cc0dd522d445ba3971f,casper,2019-10-03 12:56:03,2019-10-03 13:02:39,33eaaa34a5d9bb0eb0ec
3cc0dd522d445ba3971f,casper,2019-10-07 11:22:19,2019-10-07 13:19:21,e949211302f656e16257
3cc0dd522d445ba3971f,casper,2019-10-01 09:13:33,2019-10-01 09:13:34,024234899af9870feb78
3cc0dd522d445ba3971f,casper,2019-10-03 13:14:28,2019-10-03 13:14:40,55de9316d758e5ecbe00
